ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
allenbai-Jianchuan-151_lung-1,jian1239,pʰia⁴⁴,,,LUNG,,
allenbai-Jianchuan-16_lake-1,jian1239,ko²¹,,,LAKE,,
allenbai-Jianchuan-175_doorcattle-1,jian1239,me²¹,,,DOOR,,
allenbai-Jianchuan-182_earring-1,jian1239,jĩ³³kõ²¹,,,EARRING,,
allenbai-Jianchuan-186_shoe-1,jian1239,ŋɛ²¹,,,SHOE,,
allenbai-Jianchuan-1_sky-1,jian1239,xẽ⁵⁵,,,SKY,,
allenbai-Jianchuan-209_ploughimplement-1,jian1239,tɕĩ⁵⁵ku³¹,,,PLOUGH (INSTRUMENT),,
allenbai-Jianchuan-222_firewood-1,jian1239,ɕĩ⁵⁵,,,FIREWOOD,,
allenbai-Jianchuan-226_bed-1,jian1239,tsõũ²¹,,,BED,,
allenbai-Jianchuan-22_mountain-1,jian1239,sɤ⁴²,,,MOUNTAIN,,
allenbai-Jianchuan-235_pen-1,jian1239,fɤ⁴⁴,,,PEN,,
allenbai-Jianchuan-236_book-1,jian1239,sɤ⁵⁵tsʰuɛ⁴⁴,,,BOOK,,
allenbai-Jianchuan-24_fire-1,jian1239,xue³³,,,FIRE,,
allenbai-Jianchuan-2_sun-1,jian1239,jĩ⁴⁴pʰĩ³¹,,,SUN,,
allenbai-Jianchuan-4_star-1,jian1239,ɕɛ̃⁵⁵kʰo³³,,,STAR,,
allenbai-Jianchuan-84_egg-1,jian1239,se⁴²,,,EGG,,
allenbai-Jianchuan-89_tree-1,jian1239,tsɯ³¹,,,TREE,,
allenbai-Lanping-114_seed-1,lanp1241,tsõ⁴⁴,,,SEED,,
allenbai-Lanping-115_root-1,lanp1241,te⁴⁴,,,ROOT,,
allenbai-Lanping-115_root-2,lanp1241,mi⁵⁵,,,ROOT,,
allenbai-Lanping-116_leaf-1,lanp1241,se⁴⁴,,,LEAF,,
allenbai-Lanping-117_shootsprout-1,lanp1241,ŋɛ²¹,,,SPROUT (SHOOT),,
allenbai-Lanping-119_fruit-1,lanp1241,kʰu³³,,,FRUIT,,
allenbai-Lanping-122_thorn-1,lanp1241,tɕʰi²¹,,,THORN,,
allenbai-Lanping-123_body-1,lanp1241,tsʰɯ̃⁵⁵kɯ²¹,,,BODY,,
allenbai-Lanping-124_head-1,lanp1241,tiɯ³³pao³¹,,,HEAD,,
allenbai-Lanping-125_hair-1,lanp1241,tiɯ³³ma⁵⁵,,,HAIR (HEAD),,
allenbai-Lanping-126_face-1,lanp1241,tɕỹ³³wẽ³³,,,FACE,,
allenbai-Lanping-127_eye-1,lanp1241,wẽ⁴⁴,,,EYE,,
allenbai-Lanping-128_nose-1,lanp1241,ɤ³³tiɯ³¹,,,NOSE,,
allenbai-Lanping-129_ear-1,lanp1241,jɛ̃³³tiɯ³¹kũã⁵⁵,,,EAR,,
allenbai-Lanping-130_mouth-1,lanp1241,tɕy³³kuɛ⁵⁵kʰu³¹,,,MOUTH,,
allenbai-Lanping-131_tooth-1,lanp1241,tsu⁴⁴pa⁴⁴,,,TOOTH,,
allenbai-Lanping-132_tongue-1,lanp1241,tsẽ³³pʰĩ³¹,,,TONGUE,,
allenbai-Lanping-134_neck-1,lanp1241,kɔ³³mi³³tsa⁴⁴,,,NECK,,
allenbai-Lanping-135_hand-1,lanp1241,sɯ³³pʰao³³,,,HAND,,
allenbai-Lanping-137_fingernail-1,lanp1241,sɯ³³ti⁵⁵kɛ⁴⁴pʰiɛ⁵⁵,,,FINGERNAIL,,
allenbai-Lanping-139_bellystomach-1,lanp1241,ʐɛ³¹kʰu³³,,,BELLY,,
allenbai-Lanping-141_waist-1,lanp1241,ji⁴⁴kua³³tsɿ³³,,,WAIST,,
allenbai-Lanping-142_foot-1,lanp1241,kɔ⁵⁵,,,FOOT,,
allenbai-Lanping-144_bone-1,lanp1241,kua⁴⁴tse⁴⁴,,,BONE,,
allenbai-Lanping-146_kidney-1,lanp1241,tsɯ̃³³,,,KIDNEY,,
allenbai-Lanping-147_intestinegut-1,lanp1241,tsõ²¹,,,INTESTINES,,
allenbai-Lanping-149_heart-1,lanp1241,ɕĩ⁵⁵,,,HEART,,
allenbai-Lanping-150_liver-1,lanp1241,kã⁵⁵,,,LIVER,,
allenbai-Lanping-151_lung-1,lanp1241,pʰia⁴²,,,LUNG,,
allenbai-Lanping-16_lake-1,lanp1241,kɔ²¹,,,LAKE,,
allenbai-Lanping-175_doorcattle-1,lanp1241,mẽ²¹sẽ²¹,,,DOOR,,
allenbai-Lanping-182_earring-1,lanp1241,jɛ̃⁴⁴kɔ̃³¹tɕĩ⁴⁴,,,EARRING,,
allenbai-Lanping-186_shoe-1,lanp1241,ŋẽ²¹,,,SHOE,,
allenbai-Lanping-1_sky-1,lanp1241,xẽ⁵⁵kʰao³¹,,,SKY,,
allenbai-Lanping-209_ploughimplement-1,lanp1241,tɕi⁴⁴kʰɛ³³,,,PLOUGH (INSTRUMENT),,
allenbai-Lanping-222_firewood-1,lanp1241,ɕĩ⁵⁵,,,FIREWOOD,,
allenbai-Lanping-226_bed-1,lanp1241,tsɔ³³,,,BED,,
allenbai-Lanping-22_mountain-1,lanp1241,su³¹,,,MOUNTAIN,,
allenbai-Lanping-235_pen-1,lanp1241,fɛ⁴⁴,,,PEN,,
allenbai-Lanping-236_book-1,lanp1241,sɿ⁴⁴tɕʰuɛ³³,,,BOOK,,
allenbai-Lanping-24_fire-1,lanp1241,xue⁴⁴,,,FIRE,,
allenbai-Lanping-2_sun-1,lanp1241,jĩ⁵⁵pʰĩ³¹,,,SUN,,
allenbai-Lanping-4_star-1,lanp1241,ɕĩɛ̃⁵⁵kʰu⁴⁴,,,STAR,,
allenbai-Lanping-84_egg-1,lanp1241,sɛ̃⁴²,,,EGG,,
allenbai-Lanping-89_tree-1,lanp1241,tsɯ²¹,,,TREE,,
allenbai-Luobenzhuo-114_seed-1,nuji1238,bo⁵⁵tɕɔ̃³¹,,,SEED,,
allenbai-Luobenzhuo-115_root-1,nuji1238,bo⁵⁵mɛ⁴⁴,,,ROOT,,
allenbai-Luobenzhuo-116_leaf-1,nuji1238,ʂɛ⁴⁴,,,LEAF,,
allenbai-Luobenzhuo-117_shootsprout-1,nuji1238,bo⁵⁵ni³¹,,,SPROUT (SHOOT),,
allenbai-Luobenzhuo-119_fruit-1,nuji1238,bo⁵⁵qʰao³³,,,FRUIT,,
allenbai-Luobenzhuo-122_thorn-1,nuji1238,tsʰe⁴⁴,,,THORN,,
allenbai-Luobenzhuo-123_body-1,nuji1238,tɕʰi⁵⁵kɯ⁴⁴,,,BODY,,
allenbai-Luobenzhuo-124_head-1,nuji1238,ʈʊ³³pao³¹,,,HEAD,,
allenbai-Luobenzhuo-125_hair-1,nuji1238,te³¹me⁵⁵,,,HAIR (HEAD),,
allenbai-Luobenzhuo-126_face-1,nuji1238,tɕy³³mi³³,,,FACE,,
allenbai-Luobenzhuo-127_eye-1,nuji1238,mi³³,,,EYE,,
allenbai-Luobenzhuo-128_nose-1,nuji1238,qʰuɛ⁵⁵ʈɯ²¹,,,NOSE,,
allenbai-Luobenzhuo-129_ear-1,nuji1238,ʔẽ⁴⁴tɕỹ³¹,,,EAR,,
allenbai-Luobenzhuo-130_mouth-1,nuji1238,tɕo⁴⁴qo⁴⁴,,,MOUTH,,
allenbai-Luobenzhuo-131_tooth-1,nuji1238,tɕo³³pa⁵⁵,,,TOOTH,,
allenbai-Luobenzhuo-132_tongue-1,nuji1238,ʈæ̃⁴²,,,TONGUE,,
allenbai-Luobenzhuo-134_neck-1,nuji1238,qo⁴⁴ʈɛ⁵⁵,,,NECK,,
allenbai-Luobenzhuo-135_hand-1,nuji1238,ɕi³³,,,HAND,,
allenbai-Luobenzhuo-137_fingernail-1,nuji1238,ɕi³³tɕɯ̃³¹tɯ³¹qao⁵⁵,,,FINGERNAIL,,
allenbai-Luobenzhuo-139_bellystomach-1,nuji1238,ʐa⁴⁴,,,BELLY,,
allenbai-Luobenzhuo-141_waist-1,nuji1238,ʔẽ⁵⁵qua⁵⁵,,,WAIST,,
allenbai-Luobenzhuo-142_foot-1,nuji1238,qu⁵⁵,,,FOOT,,
allenbai-Luobenzhuo-144_bone-1,nuji1238,qua⁵⁵tsɛ⁴⁴,,,BONE,,
allenbai-Luobenzhuo-146_kidney-1,nuji1238,dʐɯ̃³³,,,KIDNEY,,
allenbai-Luobenzhuo-147_intestinegut-1,nuji1238,tõ²¹,,,INTESTINES,,
allenbai-Luobenzhuo-149_heart-1,nuji1238,sẽ⁵⁵,,,HEART,,
allenbai-Luobenzhuo-150_liver-1,nuji1238,qɔ̃⁵⁵,,,LIVER,,
allenbai-Luobenzhuo-151_lung-1,nuji1238,ʧʰũã⁵⁵,,,LUNG,,
allenbai-Luobenzhuo-16_lake-1,nuji1238,lu³¹bɯ³³,,,LAKE,,
allenbai-Luobenzhuo-175_doorcattle-1,nuji1238,mæ²¹,,,DOOR,,
allenbai-Luobenzhuo-182_earring-1,nuji1238,ʔẽ⁵⁵qɔ²¹,,,EARRING,,
allenbai-Luobenzhuo-186_shoe-1,nuji1238,wu⁴⁴tsɿ³³,,,SHOE,,
allenbai-Luobenzhuo-1_sky-1,nuji1238,xẽ⁵⁵,,,SKY,,
allenbai-Luobenzhuo-209_ploughimplement-1,nuji1238,tɕʰi⁵⁵qʰo⁵⁵,,,PLOUGH (INSTRUMENT),,
allenbai-Luobenzhuo-222_firewood-1,nuji1238,sɛ̃⁵⁵,,,FIREWOOD,,
allenbai-Luobenzhuo-226_bed-1,nuji1238,ɴ̣³³tĩ³³ʧʰʊ³¹qʰã⁴²,,,BED,,
allenbai-Luobenzhuo-22_mountain-1,nuji1238,ʂɛ̃⁵⁵,,,MOUNTAIN,,
allenbai-Luobenzhuo-235_pen-1,nuji1238,tɕo⁴⁴sɿ³³qua⁴⁴,,,PEN,,
allenbai-Luobenzhuo-236_book-1,nuji1238,su³³pɯ³¹,,,BOOK,,
allenbai-Luobenzhuo-24_fire-1,nuji1238,fi³³,,,FIRE,,
allenbai-Luobenzhuo-2_sun-1,nuji1238,ɲi⁵⁵,,,SUN,,
allenbai-Luobenzhuo-4_star-1,nuji1238,ɕã³³tɕi³¹,,,STAR,,
allenbai-Luobenzhuo-84_egg-1,nuji1238,sæ̃⁴²,,,EGG,,
allenbai-Luobenzhuo-89_tree-1,nuji1238,ɖɯ³¹,,,TREE,,
allenbai-Qiliqiao-114_seed-1,qili1234,tsɤ³³,,,SEED,,
allenbai-Qiliqiao-115_root-1,qili1234,mi⁴⁴,,,ROOT,,
allenbai-Qiliqiao-116_leaf-1,qili1234,se⁴⁴,,,LEAF,,
allenbai-Qiliqiao-117_shootsprout-1,qili1234,pi²¹,,,SPROUT (SHOOT),,
allenbai-Qiliqiao-119_fruit-1,qili1234,kʰuɔ³³,,,FRUIT,,
allenbai-Qiliqiao-122_thorn-1,qili1234,tɕʰi³¹,,,THORN,,
allenbai-Qiliqiao-123_body-1,qili1234,tsʰɿ⁵⁵kɯ³¹,,,BODY,,
allenbai-Qiliqiao-124_head-1,qili1234,tɯ²¹pɔ²¹,,,HEAD,,
allenbai-Qiliqiao-125_hair-1,qili1234,tɯ²¹ma³⁵,,,HAIR (HEAD),,
allenbai-Qiliqiao-126_face-1,qili1234,tɕy³³we³³,,,FACE,,
allenbai-Qiliqiao-127_eye-1,qili1234,we³³,,,EYE,,
allenbai-Qiliqiao-128_nose-1,qili1234,pi²¹fɤ⁴⁴tɯ²¹,,,NOSE,,
allenbai-Qiliqiao-129_ear-1,qili1234,nɤ³³tɔ⁴⁴,,,EAR,,
allenbai-Qiliqiao-130_mouth-1,qili1234,tɕy³³,,,MOUTH,,
allenbai-Qiliqiao-131_tooth-1,qili1234,tsɿ³³pa⁴⁴,,,TOOTH,,
allenbai-Qiliqiao-132_tongue-1,qili1234,tse⁴²pʰi³¹,,,TONGUE,,
allenbai-Qiliqiao-134_neck-1,qili1234,pɔ³⁵tsɿ³³ku⁴⁴,,,NECK,,
allenbai-Qiliqiao-135_hand-1,qili1234,sɯ³³,,,HAND,,
allenbai-Qiliqiao-137_fingernail-1,qili1234,sɯ³³tɕi³³kiɛ⁴⁴,,,FINGERNAIL,,
allenbai-Qiliqiao-139_bellystomach-1,qili1234,fɤ⁴⁴,,,BELLY,,
allenbai-Qiliqiao-141_waist-1,qili1234,ji³⁵kua⁴⁴ɕi³⁵,,,WAIST,,
allenbai-Qiliqiao-142_foot-1,qili1234,ko⁴⁴,,,FOOT,,
allenbai-Qiliqiao-144_bone-1,qili1234,kua⁴⁴tɯ²¹,,,BONE,,
allenbai-Qiliqiao-146_kidney-1,qili1234,jɔ³⁵tsɿ³³,,,KIDNEY,,
allenbai-Qiliqiao-147_intestinegut-1,qili1234,tso²¹,,,INTESTINES,,
allenbai-Qiliqiao-149_heart-1,qili1234,ɕi³⁵,,,HEART,,
allenbai-Qiliqiao-150_liver-1,qili1234,ka³⁵,,,LIVER,,
allenbai-Qiliqiao-151_lung-1,qili1234,pʰia⁴⁴,,,LUNG,,
allenbai-Qiliqiao-16_lake-1,qili1234,kɔ²¹,,,LAKE,,
allenbai-Qiliqiao-175_doorcattle-1,qili1234,me²¹,,,DOOR,,
allenbai-Qiliqiao-182_earring-1,qili1234,nɤ³³kɤ²¹kua⁴⁴,,,EARRING,,
allenbai-Qiliqiao-186_shoe-1,qili1234,ŋe²¹tɕi³³,,,SHOE,,
allenbai-Qiliqiao-1_sky-1,qili1234,xe⁵⁵,,,SKY,,
allenbai-Qiliqiao-209_ploughimplement-1,qili1234,tɕi³⁵kɯ³¹,,,PLOUGH (INSTRUMENT),,
allenbai-Qiliqiao-222_firewood-1,qili1234,ɕi³⁵,,,FIREWOOD,,
allenbai-Qiliqiao-226_bed-1,qili1234,tso²¹,,,BED,,
allenbai-Qiliqiao-22_mountain-1,qili1234,sɤ³²,,,MOUNTAIN,,
allenbai-Qiliqiao-235_pen-1,qili1234,fɤ⁴⁴,,,PEN,,
allenbai-Qiliqiao-236_book-1,qili1234,sɿ³⁵ʧʰuɛ⁴⁴,,,BOOK,,
allenbai-Qiliqiao-24_fire-1,qili1234,xue³³,,,FIRE,,
allenbai-Qiliqiao-2_sun-1,qili1234,mi⁴⁴pʰi³¹,,,SUN,,
allenbai-Qiliqiao-4_star-1,qili1234,ɕɛ⁵⁵o³³,,,STAR,,
allenbai-Qiliqiao-84_egg-1,qili1234,se³²,,,EGG,,
allenbai-Qiliqiao-89_tree-1,qili1234,tsɯ³¹,,,TREE,,
allenbai-Xiangyun-114_seed-1,xian1250,jɛ̃³³tsʰu³³,,,SEED,,
allenbai-Xiangyun-115_root-1,xian1250,me³¹me³¹,,,ROOT,,
allenbai-Xiangyun-116_leaf-1,xian1250,se⁴⁴,,,LEAF,,
allenbai-Xiangyun-117_shootsprout-1,xian1250,jɛ̃²¹,,,SPROUT (SHOOT),,
allenbai-Xiangyun-119_fruit-1,xian1250,kʰo³³,,,FRUIT,,
allenbai-Xiangyun-122_thorn-1,xian1250,tɕʰi³¹,,,THORN,,
allenbai-Xiangyun-123_body-1,xian1250,tsʰɛ̃⁵⁵kou³¹,,,BODY,,
allenbai-Xiangyun-124_head-1,xian1250,tou²¹po²¹,,,HEAD,,
allenbai-Xiangyun-125_hair-1,xian1250,tou²¹ma³⁵,,,HAIR (HEAD),,
allenbai-Xiangyun-126_face-1,xian1250,jĩ³³wẽ³³,,,FACE,,
allenbai-Xiangyun-127_eye-1,xian1250,wẽ³³,,,EYE,,
allenbai-Xiangyun-128_nose-1,xian1250,pi³³tou³¹,,,NOSE,,
allenbai-Xiangyun-129_ear-1,xian1250,jɔ³³pi³¹tsɿ³³,,,EAR,,
allenbai-Xiangyun-130_mouth-1,xian1250,y³³,,,MOUTH,,
allenbai-Xiangyun-131_tooth-1,xian1250,tsɿ³³pa⁴⁴,,,TOOTH,,
allenbai-Xiangyun-132_tongue-1,xian1250,zɿ³³tou³¹,,,TONGUE,,
allenbai-Xiangyun-134_neck-1,xian1250,ku²¹lu⁵⁵mi⁴²tɕɿ³³,,,NECK,,
allenbai-Xiangyun-135_hand-1,xian1250,sou³³,,,HAND,,
allenbai-Xiangyun-137_fingernail-1,xian1250,sou³³tou²¹kʲɛ⁴⁴,,,FINGERNAIL,,
allenbai-Xiangyun-139_bellystomach-1,xian1250,fɤ⁴⁴,,,BELLY,,
allenbai-Xiangyun-141_waist-1,xian1250,ji³⁵kua⁴⁴,,,WAIST,,
allenbai-Xiangyun-142_foot-1,xian1250,kɔ⁴⁴,,,FOOT,,
allenbai-Xiangyun-144_bone-1,xian1250,kua⁴⁴tou²¹,,,BONE,,
allenbai-Xiangyun-146_kidney-1,xian1250,jɔ³⁵tsɿ³³,,,KIDNEY,,
allenbai-Xiangyun-147_intestinegut-1,xian1250,tsɤ̃²¹,,,INTESTINES,,
allenbai-Xiangyun-149_heart-1,xian1250,ɕĩ⁵⁵,,,HEART,,
allenbai-Xiangyun-150_liver-1,xian1250,kã⁵⁵,,,LIVER,,
allenbai-Xiangyun-151_lung-1,xian1250,pʰia⁴⁴,,,LUNG,,
allenbai-Xiangyun-16_lake-1,xian1250,pɯ³³,,,LAKE,,
allenbai-Xiangyun-175_doorcattle-1,xian1250,me²¹,,,DOOR,,
allenbai-Xiangyun-182_earring-1,xian1250,jɔ³³pi³¹kou⁵⁵lou⁵⁵,,,EARRING,,
allenbai-Xiangyun-186_shoe-1,xian1250,ni²¹pa⁴²,,,SHOE,,
allenbai-Xiangyun-1_sky-1,xian1250,xẽ⁵⁵,,,SKY,,
allenbai-Xiangyun-209_ploughimplement-1,xian1250,tɕi³⁵,,,PLOUGH (INSTRUMENT),,
allenbai-Xiangyun-222_firewood-1,xian1250,ɕĩ⁵⁵,,,FIREWOOD,,
allenbai-Xiangyun-226_bed-1,xian1250,pʰẽ³¹,,,BED,,
allenbai-Xiangyun-22_mountain-1,xian1250,ɕɛ̃⁴²,,,MOUNTAIN,,
allenbai-Xiangyun-235_pen-1,xian1250,fɤ⁴⁴,,,PEN,,
allenbai-Xiangyun-236_book-1,xian1250,sɤ³⁵tɕʰuɛ⁴⁴,,,BOOK,,
allenbai-Xiangyun-24_fire-1,xian1250,xue³³,,,FIRE,,
allenbai-Xiangyun-2_sun-1,xian1250,ni⁴⁴tsʰou⁴⁴tsɿ³³,,,SUN,,
allenbai-Xiangyun-4_star-1,xian1250,ɕɛ̃⁵⁵kʰɔ³³,,,STAR,,
allenbai-Xiangyun-84_egg-1,xian1250,sẽ⁴²,,,EGG,,
allenbai-Xiangyun-89_tree-1,xian1250,zou³¹,,,TREE,,
allenbai-Yunlong-114_seed-1,yunl1238,dzɯ³³,,,SEED,,
allenbai-Yunlong-115_root-1,yunl1238,dɛ³³,,,ROOT,,
allenbai-Yunlong-116_leaf-1,yunl1238,sɛ⁴⁴,,,LEAF,,
allenbai-Yunlong-117_shootsprout-1,yunl1238,ŋɛ²¹,,,SPROUT (SHOOT),,
allenbai-Yunlong-119_fruit-1,yunl1238,kʰao³³,,,FRUIT,,
allenbai-Yunlong-122_thorn-1,yunl1238,tɕʰi³¹,,,THORN,,
allenbai-Yunlong-123_body-1,yunl1238,tsʰɿ⁵⁵kɯ³¹,,,BODY,,
allenbai-Yunlong-124_head-1,yunl1238,dɯ²¹pao²¹,,,HEAD,,
allenbai-Yunlong-125_hair-1,yunl1238,dɯ²¹ma³⁵,,,HAIR (HEAD),,
allenbai-Yunlong-126_face-1,yunl1238,ʥy³³ŋue³³,,,FACE,,
allenbai-Yunlong-127_eye-1,yunl1238,ŋue³³,,,EYE,,
allenbai-Yunlong-128_nose-1,yunl1238,pi²¹kʰao³³,,,NOSE,,
allenbai-Yunlong-129_ear-1,yunl1238,ɲɤ³³tɯ³¹,,,EAR,,
allenbai-Yunlong-130_mouth-1,yunl1238,ʥy³³kɛ³³,,,MOUTH,,
allenbai-Yunlong-131_tooth-1,yunl1238,tsɿ³³pa³³,,,TOOTH,,
allenbai-Yunlong-132_tongue-1,yunl1238,tse⁴²pʰi³¹,,,TONGUE,,
allenbai-Yunlong-134_neck-1,yunl1238,kao⁴²te³³,,,NECK,,
allenbai-Yunlong-135_hand-1,yunl1238,ʃɤ³³,,,HAND,,
allenbai-Yunlong-137_fingernail-1,yunl1238,ʃɤ³³tɯ²¹kɛ⁴⁴,,,FINGERNAIL,,
allenbai-Yunlong-139_bellystomach-1,yunl1238,fɤ⁴⁴,,,BELLY,,
allenbai-Yunlong-141_waist-1,yunl1238,ji³⁵kua⁴⁴,,,WAIST,,
allenbai-Yunlong-142_foot-1,yunl1238,ku³³,,,FOOT,,
allenbai-Yunlong-144_bone-1,yunl1238,kua⁴⁴tɯ²¹,,,BONE,,
allenbai-Yunlong-146_kidney-1,yunl1238,jao²¹tsɿ³³,,,KIDNEY,,
allenbai-Yunlong-147_intestinegut-1,yunl1238,tsao²¹,,,INTESTINES,,
allenbai-Yunlong-149_heart-1,yunl1238,se⁵⁵,,,HEART,,
allenbai-Yunlong-150_liver-1,yunl1238,ka³⁵,,,LIVER,,
allenbai-Yunlong-151_lung-1,yunl1238,pʰia⁴⁴,,,LUNG,,
allenbai-Yunlong-16_lake-1,yunl1238,kao²¹kao²¹,,,LAKE,,
allenbai-Yunlong-175_doorcattle-1,yunl1238,mɛ²¹,,,DOOR,,
allenbai-Yunlong-182_earring-1,yunl1238,ɲɤ³³kɤ³¹,,,EARRING,,
allenbai-Yunlong-186_shoe-1,yunl1238,ŋɛ²¹,,,SHOE,,
allenbai-Yunlong-1_sky-1,yunl1238,xe⁵⁵,,,SKY,,
allenbai-Yunlong-209_ploughimplement-1,yunl1238,tɕi³¹kʰao⁵⁵,,,PLOUGH (INSTRUMENT),,
allenbai-Yunlong-222_firewood-1,yunl1238,se⁵⁵,,,FIREWOOD,,
allenbai-Yunlong-226_bed-1,yunl1238,kʰɤ³¹,,,BED,,
allenbai-Yunlong-22_mountain-1,yunl1238,ʃɤ⁴²,,,MOUNTAIN,,
allenbai-Yunlong-235_pen-1,yunl1238,fɤ³³,,,PEN,,
allenbai-Yunlong-236_book-1,yunl1238,ʃɤ³⁵tsʰuɛ⁴⁴,,,BOOK,,
allenbai-Yunlong-24_fire-1,yunl1238,xue³³,,,FIRE,,
allenbai-Yunlong-2_sun-1,yunl1238,ɲi⁴⁴pʰi³¹,,,SUN,,
allenbai-Yunlong-4_star-1,yunl1238,ɕɛ⁵⁵kʰɔ³³,,,STAR,,
allenbai-Yunlong-84_egg-1,yunl1238,sɛ⁴²,,,EGG,,
allenbai-Yunlong-89_tree-1,yunl1238,dzɯ³¹,,,TREE,,
allenbai-Zhoucheng-114_seed-1,zhou1234,tsɤ³³,,,SEED,,
allenbai-Zhoucheng-115_root-1,zhou1234,mi⁴⁴,,,ROOT,,
allenbai-Zhoucheng-116_leaf-1,zhou1234,se⁴⁴,,,LEAF,,
allenbai-Zhoucheng-117_shootsprout-1,zhou1234,ŋɛ²¹,,,SPROUT (SHOOT),,
allenbai-Zhoucheng-119_fruit-1,zhou1234,kʰuɔ³³,,,FRUIT,,
allenbai-Zhoucheng-122_thorn-1,zhou1234,tɕʰi³¹,,,THORN,,
allenbai-Zhoucheng-123_body-1,zhou1234,tsʰɿ⁵⁵kɯ³¹,,,BODY,,
allenbai-Zhoucheng-124_head-1,zhou1234,tɛ²¹pɔ²¹,,,HEAD,,
allenbai-Zhoucheng-125_hair-1,zhou1234,tɯ²¹ma³⁵,,,HAIR (HEAD),,
allenbai-Zhoucheng-126_face-1,zhou1234,tɕy³³we³³,,,FACE,,
allenbai-Zhoucheng-127_eye-1,zhou1234,we³³,,,EYE,,
allenbai-Zhoucheng-128_nose-1,zhou1234,pi²¹fɤ⁴⁴tsɿ³³,,,NOSE,,
allenbai-Zhoucheng-129_ear-1,zhou1234,ɲɤ³³to³²,,,EAR,,
allenbai-Zhoucheng-130_mouth-1,zhou1234,tɕy³³kua³⁵,,,MOUTH,,
allenbai-Zhoucheng-131_tooth-1,zhou1234,tsɿ³³pa⁴⁴,,,TOOTH,,
allenbai-Zhoucheng-132_tongue-1,zhou1234,tse⁴²pʰi³¹,,,TONGUE,,
allenbai-Zhoucheng-134_neck-1,zhou1234,pɔ³⁵tsɿ³³ku³⁵,,,NECK,,
allenbai-Zhoucheng-135_hand-1,zhou1234,sɯ³³,,,HAND,,
allenbai-Zhoucheng-137_fingernail-1,zhou1234,sɯ³³tsɿ³³kʲɛ⁴⁴,,,FINGERNAIL,,
allenbai-Zhoucheng-139_bellystomach-1,zhou1234,fɤ⁴⁴,,,BELLY,,
allenbai-Zhoucheng-141_waist-1,zhou1234,ji³⁵kua⁴⁴,,,WAIST,,
allenbai-Zhoucheng-142_foot-1,zhou1234,ko⁴⁴,,,FOOT,,
allenbai-Zhoucheng-144_bone-1,zhou1234,kua⁴⁴tɯ²¹,,,BONE,,
allenbai-Zhoucheng-146_kidney-1,zhou1234,jɔ³⁵tsɿ³³,,,KIDNEY,,
allenbai-Zhoucheng-147_intestinegut-1,zhou1234,tso²¹,,,INTESTINES,,
allenbai-Zhoucheng-149_heart-1,zhou1234,ɕi³⁵,,,HEART,,
allenbai-Zhoucheng-150_liver-1,zhou1234,ka³⁵,,,LIVER,,
allenbai-Zhoucheng-151_lung-1,zhou1234,pʰia⁴⁴,,,LUNG,,
allenbai-Zhoucheng-16_lake-1,zhou1234,kɔ²¹,,,LAKE,,
allenbai-Zhoucheng-175_doorcattle-1,zhou1234,me²¹,,,DOOR,,
allenbai-Zhoucheng-182_earring-1,zhou1234,ɲɤ³³ku²¹tsa²¹,,,EARRING,,
allenbai-Zhoucheng-186_shoe-1,zhou1234,ŋɛ²¹,,,SHOE,,
allenbai-Zhoucheng-1_sky-1,zhou1234,xe⁵⁵,,,SKY,,
allenbai-Zhoucheng-209_ploughimplement-1,zhou1234,kʲi³⁵kɯ³¹,,,PLOUGH (INSTRUMENT),,
allenbai-Zhoucheng-222_firewood-1,zhou1234,ɕi⁵⁵,,,FIREWOOD,,
allenbai-Zhoucheng-226_bed-1,zhou1234,tso²¹,,,BED,,
allenbai-Zhoucheng-22_mountain-1,zhou1234,sɤ³²,,,MOUNTAIN,,
allenbai-Zhoucheng-235_pen-1,zhou1234,fɤ⁴⁴,,,PEN,,
allenbai-Zhoucheng-236_book-1,zhou1234,sɿ³⁵tsʰuɛ⁴⁴,,,BOOK,,
allenbai-Zhoucheng-24_fire-1,zhou1234,xue³³,,,FIRE,,
allenbai-Zhoucheng-2_sun-1,zhou1234,mi⁴⁴pʰi³¹,,,SUN,,
allenbai-Zhoucheng-4_star-1,zhou1234,ɕɛ⁵⁵kʰɔ³³,,,STAR,,
allenbai-Zhoucheng-84_egg-1,zhou1234,se³²,,,EGG,,
allenbai-Zhoucheng-89_tree-1,zhou1234,tsɯ³¹,,,TREE,,
bantubvd-2-114_door-1,buku1249,ììkì,,,DOOR,,
bantubvd-2-122_ear-1,buku1249,rù,,,EAR,,
bantubvd-2-124_egg-1,buku1249,kî,,,EGG,,
bantubvd-2-126_elbow-1,buku1249,xùùmbò,,,ELBOW,,
bantubvd-2-130_eye-1,buku1249,mònì,,,EYE,,
bantubvd-2-145_fingernail-1,buku1249,tʰèrè,,,FINGERNAIL,,
bantubvd-2-146_fire-1,buku1249,lìlò,,,FIRE,,
bantubvd-2-148_firewood-1,buku1249,xù,,,FIREWOOD,,
bantubvd-2-14_axe-1,buku1249,jàjwà,,,AXE,,
bantubvd-2-14_axe-2,buku1249,sjóòkà,,,AXE,,
bantubvd-2-14_axe-3,buku1249,sùùlúùlù,,,AXE,,
bantubvd-2-15_back-1,buku1249,kóòŋgò,,,BACK,,
